,MSPE h=1,MAPE h=1
PM,1.0,1.0
TRAR p=1,0.9307060015308287,0.9871603325615156
TRARX p=1,1.1870723465356154,1.0173392640249233
TRAR p=12,1.0987994571476174,0.9855734177563901
TRARX p=12,1.331756284187452,1.0637183299838397
TRAR p=24,1.0863555618942797,0.9923684971888579
TRARX p=24,1.316552993081056,1.0789634580947813
